tokens;labels;text;DMC
[71, 249, 279, 38];990;Ключ гаечный комбинированный 7 мм;DMC-URALM-A-A2-20-03-00A-520A-A
[1666, 134, 585, 1065];991;Откройте крышку заливной горловины (;DMC-URALM-A-A2-20-03-00A-520A-A
[1807, 136, 564, 1131];991;Откройте крышку заливной горловины (;DMC-URALM-A-A2-20-03-00A-520A-A
[13];992;Болт;DMC-URALM-A-A2-20-03-00A-520A-A
[2153, 584, 19, 12, 51];993;Отсоедините жгут проводов от подогревателя.;DMC-URALM-A-A2-20-03-00A-520A-A
[1003, 165, 19, 12, 46];993;Отсоедините жгут проводов от подогревателя.;DMC-URALM-A-A2-20-03-00A-520A-A
[86, 51, 64];994;Предпусковой подогреватель двигателя;DMC-URALM-A-A2-20-03-00A-520A-A
[84, 46, 66];994;Предпусковой подогреватель двигателя;DMC-URALM-A-A2-20-03-00A-520A-A
[730, 13];995;Отверните болты (;DMC-URALM-A-A2-20-03-00A-520A-A
[867, 13];995;Отверните болты (;DMC-URALM-A-A2-20-03-00A-520A-A
[486, 58, 365];996;Рукав системы охлаждения;DMC-URALM-A-A2-20-03-00A-520A-A
[1122, 72, 371];996;Рукав системы охлаждения;DMC-URALM-A-A2-20-03-00A-520A-A
[15];997;Кронштейн;DMC-URALM-A-A2-20-03-00A-520A-A
[346, 819, 820, 282, 627, 628];998;Смазка глубокого проникновения (WD-40, ЖК-1, AutoHelper);DMC-URALM-A-A2-20-03-00A-520A-A
[317, 858, 859, 282, 627, 628];998;Смазка глубокого проникновения (WD-40, ЖК-1, AutoHelper);DMC-URALM-A-A2-20-03-00A-520A-A
[1334, 163];999;Опрокидывание кабины;DMC-URALM-A-A2-20-03-00A-520A-A
[1536, 169];999;Опрокидывание кабины;DMC-URALM-A-A2-20-03-00A-520A-A
[148, 86, 51, 64, 490, 3, 479];1000;Замена предпускового подогревателя двигателя осуществляется в случаях:;DMC-URALM-A-A2-20-03-00A-520A-A
[238, 84, 46, 66, 409, 3, 494];1000;Замена предпускового подогревателя двигателя осуществляется в случаях:;DMC-URALM-A-A2-20-03-00A-520A-A
[197];1001;Радиатор;DMC-URALM-A-A2-20-03-00A-520A-A
[2154, 2155, 455, 158, 197];1002;Открутите поочередно сливные пробки радиатора (;DMC-URALM-A-A2-20-03-00A-520A-A
[565, 2587, 470, 161, 197];1002;Открутите поочередно сливные пробки радиатора (;DMC-URALM-A-A2-20-03-00A-520A-A
[729, 378, 63];1003;Ослабьте затяжку хомутов (;DMC-URALM-A-A2-20-03-00A-520A-A
[866, 406, 63];1003;Ослабьте затяжку хомутов (;DMC-URALM-A-A2-20-03-00A-520A-A
[938, 7, 1335, 731];1004;Ёмкость для слива антифриза;DMC-URALM-A-A2-20-03-00A-520A-A
[1000, 7, 325, 731];1004;Ёмкость для слива антифриза;DMC-URALM-A-A2-20-03-00A-520A-A
[731, 2156];1005;Антифриз токсичен.;DMC-URALM-A-A2-20-03-00A-520A-A
[731, 2588];1005;Антифриз токсичен.;DMC-URALM-A-A2-20-03-00A-520A-A
[63, 486];1006;Хомуты рукавов;DMC-URALM-A-A2-20-03-00A-520A-A
[517];1007;14ТС.451.20.00.00.000-23;DMC-URALM-A-A2-20-03-00A-520A-A
[134, 585, 1065];1008;Крышка заливной горловины;DMC-URALM-A-A2-20-03-00A-520A-A
[136, 564, 1131];1008;Крышка заливной горловины;DMC-URALM-A-A2-20-03-00A-520A-A
[1068, 530, 825, 70, 324, 70, 60, 166];1009;- поломка нагревателя, водяного насоса, топливного насоса, блока управления;DMC-URALM-A-A2-20-03-00A-520A-A
[1133, 563, 863, 70, 331, 70, 60, 171];1009;- поломка нагревателя, водяного насоса, топливного насоса, блока управления;DMC-URALM-A-A2-20-03-00A-520A-A
[71, 241, 276, 38];1010;Ключ гаечный комбинированный 14 мм;DMC-URALM-A-A2-20-03-00A-520A-A
[71, 249, 279, 38];1010;Ключ гаечный комбинированный 14 мм;DMC-URALM-A-A2-20-03-00A-520A-A
[1667, 214, 2, 821, 2157, 883, 7, 2158];1011;Дизельное топливо и его испаpения опасны для здоpовья. ;DMC-URALM-A-A2-20-03-00A-520A-A
[1808, 218, 2, 427, 2589, 844, 7, 2590];1011;Дизельное топливо и его испаpения опасны для здоpовья. ;DMC-URALM-A-A2-20-03-00A-520A-A
[13, 49, 86, 51];1012;Болты крепления предпускового подогревателя;DMC-URALM-A-A2-20-03-00A-520A-A
[13, 50, 84, 46];1012;Болты крепления предпускового подогревателя;DMC-URALM-A-A2-20-03-00A-520A-A
[];1013;•;DMC-URALM-A-A2-20-03-00A-520A-A
[2159, 486];1014;Загерметизируйте рукава (;DMC-URALM-A-A2-20-03-00A-520A-A
[2591, 486];1014;Загерметизируйте рукава (;DMC-URALM-A-A2-20-03-00A-520A-A
[2160, 385, 12, 324, 70];1015;Отсоединение трубопровода от топливного насоса;DMC-URALM-A-A2-20-03-00A-520A-A
[2592, 385, 12, 331, 70];1015;Отсоединение трубопровода от топливного насоса;DMC-URALM-A-A2-20-03-00A-520A-A
[1668, 163];1016;Опрокиньте кабину (;DMC-URALM-A-A2-20-03-00A-520A-A
[2593, 169];1016;Опрокиньте кабину (;DMC-URALM-A-A2-20-03-00A-520A-A
[324, 286];1017;Топливная трубка;DMC-URALM-A-A2-20-03-00A-520A-A
[331, 299];1017;Топливная трубка;DMC-URALM-A-A2-20-03-00A-520A-A
[103, 140, 47, 28];1018;АО «Автомобильный завод «УРАЛ»;DMC-URALM-A-A2-20-03-00A-520A-A
[18, 144, 47, 29];1018;АО «Автомобильный завод «УРАЛ»;DMC-URALM-A-A2-20-03-00A-520A-A
[86, 51, 64, 517];1019;Предпусковой подогреватель двигателя 14 ТС;DMC-URALM-A-A2-20-03-00A-520A-A
[84, 46, 66, 517];1019;Предпусковой подогреватель двигателя 14 ТС;DMC-URALM-A-A2-20-03-00A-520A-A
[815, 86, 51, 7, 296];1020;Демонтируйте предпусковой подогреватель. Для этого:;DMC-URALM-A-A2-20-03-00A-520A-A
[1004, 84, 46, 7, 269];1020;Демонтируйте предпусковой подогреватель. Для этого:;DMC-URALM-A-A2-20-03-00A-520A-A
[455, 158, 626];1021;Сливная пробка патрубка;DMC-URALM-A-A2-20-03-00A-520A-A
[470, 161, 1798];1021;Сливная пробка патрубка;DMC-URALM-A-A2-20-03-00A-520A-A
[324, 70];1022;Топливный насос;DMC-URALM-A-A2-20-03-00A-520A-A
[331, 70];1022;Топливный насос;DMC-URALM-A-A2-20-03-00A-520A-A
[51, 3, 390];1023;Подогреватель в сборе;DMC-URALM-A-A2-20-03-00A-520A-A
[46, 3, 390];1023;Подогреватель в сборе;DMC-URALM-A-A2-20-03-00A-520A-A
[667];1024;Ветошь;DMC-URALM-A-A2-20-03-00A-520A-A
[687];1024;Ветошь;DMC-URALM-A-A2-20-03-00A-520A-A
[71, 241, 276, 38];1025;Ключ гаечный комбинированный 27 мм;DMC-URALM-A-A2-20-03-00A-520A-A
[71, 249, 279, 38];1025;Ключ гаечный комбинированный 27 мм;DMC-URALM-A-A2-20-03-00A-520A-A
[126];1026;Демонтаж;DMC-URALM-A-A2-20-03-00A-520A-A
[32, 810, 74, 1332, 301, 1044, 659];1027;При проведении работ соблюдаются общие меры безопасности. ;DMC-URALM-A-A2-20-03-00A-920A-A
[32, 848, 89, 1534, 315, 1109, 680];1027;При проведении работ соблюдаются общие меры безопасности. ;DMC-URALM-A-A2-20-03-00A-920A-A
[1333, 87, 530, 2150];1028;- повреждение корпуса нагревателя, горелки.;DMC-URALM-A-A2-20-03-00A-920A-A
[1001, 87, 563, 2584];1028;- повреждение корпуса нагревателя, горелки.;DMC-URALM-A-A2-20-03-00A-920A-A
[455, 158, 197];1029;Сливная пробка радиатора;DMC-URALM-A-A2-20-03-00A-920A-A
[470, 161, 197];1029;Сливная пробка радиатора;DMC-URALM-A-A2-20-03-00A-920A-A
[63];1030;Хомут;DMC-URALM-A-A2-20-03-00A-920A-A
[146, 147];1031;Ответственная компания;DMC-URALM-A-A2-20-03-00A-920A-A
[149, 150];1031;Ответственная компания;DMC-URALM-A-A2-20-03-00A-920A-A
[17];1032;Все;DMC-URALM-A-A2-20-03-00A-920A-A
[163];1033;Кабина;DMC-URALM-A-A2-20-03-00A-920A-A
[169];1033;Кабина;DMC-URALM-A-A2-20-03-00A-920A-A
[1633, 187, 130, 52, 214, 21, 51, 1665, 57, 482, 374, 1050, 378, 153];1034;- подтекание охлаждающей жидкости, или топлива из подогревателя, которое не может быть устранено затяжкой соединений;DMC-URALM-A-A2-20-03-00A-920A-A
[1779, 192, 133, 53, 218, 21, 46, 297, 57, 778, 556, 1115, 406, 145];1034;- подтекание охлаждающей жидкости, или топлива из подогревателя, которое не может быть устранено затяжкой соединений;DMC-URALM-A-A2-20-03-00A-920A-A
[1064, 65, 304, 284];1035;Выключите выключатель аккумуляторных батарей.;DMC-URALM-A-A2-20-03-00A-920A-A
[1127, 67, 318, 372];1035;Выключите выключатель аккумуляторных батарей.;DMC-URALM-A-A2-20-03-00A-920A-A
[585, 1065];1036;Заливная горловина;DMC-URALM-A-A2-20-03-00A-920A-A
[564, 1131];1036;Заливная горловина;DMC-URALM-A-A2-20-03-00A-920A-A
[729, 378, 63];1037;Ослабьте затяжку хомута (;DMC-URALM-A-A2-20-03-00A-920A-A
[866, 406, 63];1037;Ослабьте затяжку хомута (;DMC-URALM-A-A2-20-03-00A-920A-A
[51];1038;Подогреватель;DMC-URALM-A-A2-20-03-00A-920A-A
[46];1038;Подогреватель;DMC-URALM-A-A2-20-03-00A-920A-A
[828, 324, 286, 3, 2151, 438, 257, 1066, 194, 240, 1067, 2152, 324, 525];1039;Закрепите топливную трубку в вертикальном положении так, чтобы верхний конец находился выше топливного бака.;DMC-URALM-A-A2-20-03-00A-920A-A
